Exp.Date:,Voyage N°:,Poids:,Montant HT:,filename,Depart,Arrivee,Depart_Lat,Depart_Lng,Arrivee_Lat,Arrivee_Lng,Distance,DistanceKM,Conso ( litre ),Cout total (euros)
2024-11-12,PARTRP000129183,"2330,00","300,00",SupplierPreInvoiceSPI00521897.pdf,FR-94200,FR-60300,48.81518259591346,2.3847723747596152,49.187443,2.6646124504641495,28.69853546822583,46.18570107043456,15.241281353243405,27.43430643583813
2024-11-12,PARTRP000129433,"2307,99","400,00",SupplierPreInvoiceSPI00521897.pdf,FR-95700,FR-77550,49.003394150000005,2.50998642898493,48.6185526,2.64300607769173,27.276790097617493,43.897629375699736,14.486217693980914,26.075191849165645
2024-11-12,PARTRP000129245,"4815,08","300,00",SupplierPreInvoiceSPI00521897.pdf,FR-60490,FR-60300,49.55936,2.7270348116572256,49.187443,2.6646124504641495,25.85597181263715,41.61104967694947,13.731646393393326,24.716963508107987
2024-11-12,PARTRP000129893,"261,36","235,40",SupplierPreInvoiceSPI00521897.pdf,FR-95500,FR-77190,48.9856537,2.464965445023627,48.50570865,2.612827906979156,33.84528060888949,54.46856389511021,17.97462608538637,32.35432695369546
2024-11-12,PARTRP000129895,"320,38","246,10",SupplierPreInvoiceSPI00521897.pdf,FR-95500,FR-78200,48.9856537,2.464965445023627,48.9567026,1.6307395645945073,38.003999563380965,61.161356657331524,20.183247696919405,36.32984585445493
2024-11-13,PARTRP000129617,"1637,00","200,00",SupplierPreInvoiceSPI00521897.pdf,FR-95670,FR-77610,49.080811,2.506439020664489,48.73424165,2.8652274006520857,28.99347431609575,46.660357955865535,15.397918125435627,27.71625262578413
2024-11-13,PARTRP000130224,"724,95","246,10",SupplierPreInvoiceSPI00521897.pdf,FR-95500,FR-92500,48.9856537,2.464965445023627,48.871803099999994,2.180193107118261,15.166239216925193,24.40763542136639,8.05451968905091,14.498135440291637
2024-11-13,PARTRP000130225,"433,68","235,40",SupplierPreInvoiceSPI00521897.pdf,FR-95500,FR-78440,48.9856537,2.464965445023627,49.021647,1.780813240308607,31.20314837208209,50.216474801126594,16.571436684371776,29.828586031869197
2024-11-13,PARTRP000130050,"3925,00","374,50",SupplierPreInvoiceSPI00521897.pdf,FR-77170,FR-02400,48.697856099999996,2.6117961544767336,49.05415305,3.365844859402653,42.27747076146833,68.03882479526145,22.45281218243628,40.415061928385306
2024-11-14,PARTRP000130340,"620,23","235,40",SupplierPreInvoiceSPI00521897.pdf,FR-95500,FR-78200,48.9856537,2.464965445023627,48.9567026,1.6307395645945073,38.003999563380965,61.161356657331524,20.183247696919405,36.32984585445493
2024-11-14,PARTRP000130341,"290,82","235,40",SupplierPreInvoiceSPI00521897.pdf,FR-95500,FR-92340,48.9856537,2.464965445023627,48.779428524257426,2.3161964143564355,15.781034438393117,25.397049963083578,8.38102648781758,15.085847678071644
2024-11-14,PARTRP000130043,"3800,00","300,00",SupplierPreInvoiceSPI00521897.pdf,FR-94200,FR-60300,48.81518259591346,2.3847723747596152,49.187443,2.6646124504641495,28.69853546822583,46.18570107043456,15.241281353243405,27.43430643583813
2024-09-26,LILTRP000132604,"8925,50","-270,00",SupplierPreInvoiceSPI00525118.pdf,FR-60126,FR-77176,49.345146,2.727887516025004,48.5847232,2.557514191460113,53.115472311544856,85.4808542098616,28.20868188925433,50.7756274006578
2024-11-25,LILTRP000136182,"4198,38","270,00",SupplierPreInvoiceSPI00525118.pdf,FR-60126,FR-95820,49.345146,2.727887516025004,49.16426715,2.3277299401284077,21.997401734994416,35.401298508195914,11.682428507704651,21.028371313868373
2024-11-29,LILTRP000136611,"736,42","250,00",SupplierPreInvoiceSPI00525118.pdf,FR-60126,FR-60490,49.345146,2.727887516025004,49.55936,2.7270348116572256,14.8039436909806,23.824578739642718,7.862110984082097,14.151799771347775
2024-11-29,LILTRP000136652,"8125,09","300,00",SupplierPreInvoiceSPI00525118.pdf,FR-60126,FR-95820,49.345146,2.727887516025004,49.16426715,2.3277299401284077,21.997401734994416,35.401298508195914,11.682428507704651,21.028371313868373
2024-11-26,PARCTG000214064,"16319,09","190,00",SupplierPreInvoiceSPI00525119.pdf,FR-77185,FR-77185,48.832503849999995,2.6385437726009737,48.832503849999995,2.6385437726009737,0.0,0.0,0.0,0.0
2024-11-15,PARTRP000130634,"753,23","278,20",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-78220,48.9856537,2.464965445023627,48.801999949999995,2.1716089930711977,18.431263567726447,29.66216971008488,9.78851600432801,17.619328807790417
2024-11-15,PARTRP000130637,"621,10","342,40",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-92120,48.9856537,2.464965445023627,48.815048622268115,2.316367786556515,13.594503530142141,21.878178311198955,7.219798842695655,12.99563791685218
2024-11-18,PARTRP000130620,"5738,40","170,00",SupplierPreInvoiceSPI00525119.pdf,FR-77220,FR-77720,48.74658565,2.760523288100851,48.580437950000004,2.9083540128284735,13.326260174374253,21.446483549027462,7.0773395711790625,12.739211228122313
2024-11-18,PARTRP000130160,"834,99","200,00",SupplierPreInvoiceSPI00525119.pdf,FR-95310,FR-80470,49.0450571,2.126300709047409,49.92101615,2.1993611763274497,60.62537539689479,97.56684164123865,32.19705774160876,57.95470393489577
2024-11-18,PARTRP000130734,"283,32","181,90",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-77450,48.9856537,2.464965445023627,48.92235475,2.8154527048445335,16.539089486096522,26.617018273554578,8.783616030273011,15.81050885449142
2024-11-18,PARTRP000130758,"483,30","171,20",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-95530,48.9856537,2.464965445023627,48.97285425,2.17993617036747,12.994890313266435,20.913196776752205,6.901354936328228,12.422438885390811
2024-11-19,PARTRP000131021,"1549,82","363,80",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-77140,48.9856537,2.464965445023627,48.27628865,2.694333665619952,50.12886479762401,80.67438727340823,26.622547800224716,47.92058604040449
2024-11-19,PARTRP000131025,"318,63","235,40",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-78440,48.9856537,2.464965445023627,49.021647,1.780813240308607,31.20314837208209,50.216474801126594,16.571436684371776,29.828586031869197
2024-11-20,PARTRP000130892,"1750,00","150,00",SupplierPreInvoiceSPI00525119.pdf,FR-77550,FR-95650,48.6185526,2.64300607769173,49.082202949999996,2.019466482903312,42.83695401811209,68.9392235795085,22.749943781237807,40.949898806228056
2024-11-20,PARTRP000131276,"843,94","246,10",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-94140,48.9856537,2.464965445023627,48.80391157606838,2.4185535264957263,12.73539889933356,20.495586864653472,6.763543665335646,12.174378597604164
2024-11-20,PARTRP000131277,"199,64","203,30",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-78390,48.9856537,2.464965445023627,48.806040800000005,2.01550137973389,23.945818957355154,38.53696428082994,12.717198212673882,22.89095678281299
2024-11-21,PARTRP000131447,"343,35","203,30",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-94600,48.9856537,2.464965445023627,48.76358721538462,2.4112155435897438,15.539367408298334,25.00812554487084,8.252681429807378,14.85482657365328
2024-11-21,PARTRP000131458,"341,20","235,40",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-78980,48.9856537,2.464965445023627,48.9412277,1.5650491384728693,41.060971309533514,66.08106356728466,21.80675097720394,39.252151758967095
2024-11-22,PARTRP000130598,"3861,11","350,00",SupplierPreInvoiceSPI00525119.pdf,FR-95310,FR-60300,49.0450571,2.126300709047409,49.187443,2.6646124504641495,26.326123922370364,42.367684273227525,13.981335810165083,25.16640445829715
2024-11-22,PARTRP000131656,"593,38","246,10",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-95800,48.9856537,2.464965445023627,49.04240265,2.0120656442862446,20.956287434348457,33.72579161959435,11.129511234466134,20.03312022203904
2024-11-25,PARTRP000131498,"5417,00","190,00",SupplierPreInvoiceSPI00525119.pdf,FR-91120,FR-95670,48.71548555,2.2290617844804603,49.080811,2.506439020664489,28.230798418962614,45.43295312757329,14.992874532099187,26.987174157778536
2024-11-25,PARTRP000131838,"393,45","224,70",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-91370,48.9856537,2.464965445023627,48.751126,2.2534015074043916,18.85874247280544,30.350128611184704,10.015542441690952,18.027976395043716
2024-11-25,PARTRP000131840,"231,25","224,70",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-78125,48.9856537,2.464965445023627,48.6335127,1.7375322095871804,41.16199715202471,66.24364849663945,21.86040400389102,39.34872720700384
2024-11-26,PARTRP000132025,"443,25","224,70",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-77230,48.9856537,2.464965445023627,49.039237099999994,2.686827171799576,10.743103612275165,17.289306367378913,5.705471101235042,10.269847982223075
2024-11-26,PARTRP000132028,"385,71","246,10",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-78440,48.9856537,2.464965445023627,49.021647,1.780813240308607,31.20314837208209,50.216474801126594,16.571436684371776,29.828586031869197
2024-11-27,PARTRP000131890,"22263,39","190,00",SupplierPreInvoiceSPI00525119.pdf,FR-77220,FR-77127,48.74658565,2.760523288100851,48.62783935,2.5436072280682622,12.876845588401839,20.723222679238614,6.838663484148743,12.309594271467738
2024-11-27,PARTRP000131911,"1715,00","230,00",SupplierPreInvoiceSPI00525119.pdf,FR-95310,FR-60300,49.0450571,2.126300709047409,49.187443,2.6646124504641495,26.326123922370364,42.367684273227525,13.981335810165083,25.16640445829715
2024-11-27,PARTRP000132022,"6475,30","200,00",SupplierPreInvoiceSPI00525119.pdf,FR-77185,FR-77310,48.832503849999995,2.6385437726009737,48.53224835,2.539232656818495,21.23903831867309,34.18083392777335,11.279675196165206,20.30341535309737
2024-11-27,PARTRP000132322,"368,26","256,80",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-77720,48.9856537,2.464965445023627,48.580437950000004,2.9083540128284735,34.55355286310756,55.60841476471352,18.350776872355464,33.031398370239835
2024-11-27,PARTRP000132323,"487,64","224,70",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-78200,48.9856537,2.464965445023627,48.9567026,1.6307395645945073,38.003999563380965,61.161356657331524,20.183247696919405,36.32984585445493
2024-11-27,PARTRP000132093,"6210,88","374,50",SupplierPreInvoiceSPI00525119.pdf,FR-77170,FR-02800,48.697856099999996,2.6117961544767336,49.6816108,3.39053492538694,76.5867727342654,123.25415683216266,40.67387175461368,73.21296915830462
2024-11-28,PARTRP000132056,"1260,00","200,00",SupplierPreInvoiceSPI00525119.pdf,FR-77134,FR-77210,48.4613554,3.223618419299872,48.4142411,2.747868102663498,22.114154508788584,35.58919341717382,11.74443382766736,21.139980889801247
2024-11-28,PARTRP000131493,"2929,04","380,00",SupplierPreInvoiceSPI00525119.pdf,FR-95310,FR-60300,49.0450571,2.126300709047409,49.187443,2.6646124504641495,26.326123922370364,42.367684273227525,13.981335810165083,25.16640445829715
2024-11-28,PARTRP000131898,"660,01","200,00",SupplierPreInvoiceSPI00525119.pdf,FR-95470,FR-77550,49.082085,2.553704566440979,48.6185526,2.64300607769173,32.28826695116864,51.96279953519373,17.147723846613932,30.86590292390508
2024-11-28,PARTRP000132482,"417,02","224,70",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-92220,48.9856537,2.464965445023627,48.79797330833333,2.310325682738095,14.759478101962586,23.75301848861247,7.838496101242115,14.109292982235807
2024-11-28,PARTRP000132485,"435,46","224,70",SupplierPreInvoiceSPI00525119.pdf,FR-95500,FR-91450,48.9856537,2.464965445023627,48.6528451,2.469238300196036,22.99801734605633,37.011629235702294,12.213837647781757,21.98490776600716
2024-11-29,PARTRP000132073,"1297,00","360,00",SupplierPreInvoiceSPI00525119.pdf,FR-77610,FR-95670,48.73424165,2.8652274006520857,49.080811,2.506439020664489,28.99347431609575,46.660357955865535,15.397918125435627,27.71625262578413
2024-11-29,PARTRP000129439,"4332,96","810,00",SupplierPreInvoiceSPI00525119.pdf,FR-77550,FR-60300,48.6185526,2.64300607769173,49.187443,2.6646124504641495,39.323419470252844,63.284751890256715,20.883968123784715,37.59114262281249
2024-11-13,RNSTRP000040395,"19190,00","350,00",SupplierPreInvoiceSPI00525120.pdf,FR-35230,FR-77550,48.01723695,-1.6483374214536433,48.6185526,2.64300607769173,202.0518745800952,325.1701638367304,107.30615406612104,193.15107731901787
2024-11-14,RNSTRP000040476,"14555,00","350,00",SupplierPreInvoiceSPI00525120.pdf,FR-29380,FR-77240,47.92626045,-3.6893891355079855,48.5653247,2.6208805222449874,294.4551913847878,473.87851770319435,156.37991084205413,281.48383951569747
2024-12-02,LILTRP000136649,"5872,45","320,00",SupplierPreInvoiceSPI00528333.pdf,FR-60126,FR-91380,49.345146,2.727887516025004,48.705179150000006,2.3147086672864328,48.04431842509397,77.31964341424073,25.51548232669944,45.927868188058994
2024-12-02,LILTRP000136643,"6630,22","660,00",SupplierPreInvoiceSPI00528333.pdf,FR-60126,FR-60300,49.345146,2.727887516025004,49.187443,2.6646124504641495,11.267599067978509,18.133397884060532,5.9840213017399755,10.771238343131957
2024-12-10,LILTRP000137229,"7000,00","320,00",SupplierPreInvoiceSPI00528333.pdf,FR-60126,FR-95820,49.345146,2.727887516025004,49.16426715,2.3277299401284077,21.997401734994416,35.401298508195914,11.682428507704651,21.028371313868373
2024-12-11,PARCTG000215659,"225,00","150,00",SupplierPreInvoiceSPI00528334.pdf,FR-77185,FR-77185,48.832503849999995,2.6385437726009737,48.832503849999995,2.6385437726009737,0.0,0.0,0.0,0.0
2024-11-29,PARTRP000131662,"2054,00","200,00",SupplierPreInvoiceSPI00528334.pdf,FR-77550,FR-60300,48.6185526,2.64300607769173,49.187443,2.6646124504641495,39.323419470252844,63.284751890256715,20.883968123784715,37.59114262281249
2024-11-29,PARTRP000132674,"830,97","235,40",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-95460,48.9856537,2.464965445023627,49.038063199999996,2.3581716846825667,6.056538249939515,9.747029267157659,3.2165196581620275,5.7897353846916495
2024-11-29,PARTRP000132675,"805,01","235,40",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-78980,48.9856537,2.464965445023627,48.9412277,1.5650491384728693,41.060971309533514,66.08106356728466,21.80675097720394,39.252151758967095
2024-11-29,PARTRP000132684,"806,40","235,40",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-78190,48.9856537,2.464965445023627,48.774087449999996,1.9948786661308189,25.937289030211247,41.74191672788017,13.774832520200455,24.79469853636082
2024-12-02,PARTRP000131880,"3942,79","400,00",SupplierPreInvoiceSPI00528334.pdf,FR-95310,FR-60300,49.0450571,2.126300709047409,49.187443,2.6646124504641495,26.326123922370364,42.367684273227525,13.981335810165083,25.16640445829715
2024-12-02,PARTRP000132820,"559,30","235,40",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-78200,48.9856537,2.464965445023627,48.9567026,1.6307395645945073,38.003999563380965,61.161356657331524,20.183247696919405,36.32984585445493
2024-12-02,PARTRP000132821,"536,56","235,40",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-78125,48.9856537,2.464965445023627,48.6335127,1.7375322095871804,41.16199715202471,66.24364849663945,21.86040400389102,39.34872720700384
2024-12-03,PARTRP000132978,"762,45","224,70",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-92270,48.9856537,2.464965445023627,48.91626239568966,2.268998482758621,10.126037315622474,16.296236893523872,5.377758174862878,9.679964714753181
2024-12-03,PARTRP000132979,"507,39","214,00",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-77400,48.9856537,2.464965445023627,48.880409900000004,2.6912816843590246,12.611705776054288,20.296522573635208,6.697852449299619,12.056134408739315
2024-12-04,PARTRP000132969,"1800,00","230,00",SupplierPreInvoiceSPI00528334.pdf,FR-95310,FR-60300,49.0450571,2.126300709047409,49.187443,2.6646124504641495,26.326123922370364,42.367684273227525,13.981335810165083,25.16640445829715
2024-12-04,PARTRP000132320,"2662,00","300,00",SupplierPreInvoiceSPI00528334.pdf,FR-95310,FR-60300,49.0450571,2.126300709047409,49.187443,2.6646124504641495,26.326123922370364,42.367684273227525,13.981335810165083,25.16640445829715
2024-12-04,PARTRP000133203,"901,84","246,10",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-78790,48.9856537,2.464965445023627,48.89819655,1.7007323507770353,35.30853073151283,56.82343084745286,18.751732179659445,33.753117923387
2024-12-09,PARTRP000133765,"128,04","203,30",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-78570,48.9856537,2.464965445023627,48.97791235,2.0436239577781024,19.17149355332495,30.853451435107974,10.181638973585631,18.32695015245414
2024-12-10,PARTRP000133915,"406,55","224,70",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-78440,48.9856537,2.464965445023627,49.021647,1.780813240308607,31.20314837208209,50.216474801126594,16.571436684371776,29.828586031869197
2024-12-10,PARTRP000133917,"740,16","235,40",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-78350,48.9856537,2.464965445023627,48.7652239,2.162250915152536,20.552090303991925,33.07530100982636,10.9148493332427,19.64672879983686
2024-12-10,PARTRP000133921,"342,09","214,00",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-77930,48.9856537,2.464965445023627,48.4694564,2.5767829183921993,36.03324293271461,57.989739181334926,19.136613929840525,34.44590507371294
2024-12-10,PARTRP000133923,"702,02","235,40",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-77120,48.9856537,2.464965445023627,48.786988199999996,3.107075066149812,32.321200745894636,52.015801208398074,17.165214398771365,30.89738591778846
2024-12-11,PARTRP000133861,"30,00","150,00",SupplierPreInvoiceSPI00528334.pdf,FR-77185,FR-75009,48.832503849999995,2.6385437726009737,48.8770673,2.3379172553716563,14.049833601780838,22.610959208689973,7.461616538867691,13.430909769961845
2024-12-11,PARTRP000133350,"3179,00","380,00",SupplierPreInvoiceSPI00528334.pdf,FR-77550,FR-60300,48.6185526,2.64300607769173,49.187443,2.6646124504641495,39.323419470252844,63.284751890256715,20.883968123784715,37.59114262281249
2024-12-11,PARTRP000134193,"543,69","235,40",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-78190,48.9856537,2.464965445023627,48.774087449999996,1.9948786661308189,25.937289030211247,41.74191672788017,13.774832520200455,24.79469853636082
2024-12-11,PARTRP000134196,"583,11","246,10",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-91940,48.9856537,2.464965445023627,48.67537605,2.1662042300938644,25.405824117881316,40.88660898587112,13.49258096533747,24.286645737607447
2024-12-11,PARTRP000133945,"5116,00","374,50",SupplierPreInvoiceSPI00528334.pdf,FR-77170,FR-02200,48.697856099999996,2.6117961544767336,49.3604063,3.3229899380799717,56.04017157095993,90.18768971600865,29.761937606282856,53.571487691309144
2024-12-12,PARTRP000133903,"11600,01","200,00",SupplierPreInvoiceSPI00528334.pdf,FR-60800,FR-93380,49.2306539,2.845664932336904,48.96253858666667,2.3648669933333335,28.623409724364443,46.06479820580867,15.201383407916863,27.362490134250354
2024-12-12,PARTRP000134314,"457,24","203,30",SupplierPreInvoiceSPI00528334.pdf,FR-95500,FR-78200,48.9856537,2.464965445023627,48.9567026,1.6307395645945073,38.003999563380965,61.161356657331524,20.183247696919405,36.32984585445493
